home_zip,lvl1_mean,lvl1_frac,lvl2_mean,lvl2_frac,dcfc_mean,dcfc_frac,tot_chargers_mean,tot_chargers_frac
94508,1.800531914893617,0.2746010638297872,17.663563829787233,0.75,4.117686170212766,0.5917553191489362,23.581781914893618,0.7712765957446809
94509,2.8745311130587203,0.2861700262927257,25.715056967572306,0.7130937773882559,4.089780893952673,0.36410166520595966,32.679368974583696,0.7359859772129711
94510,2.5466618287373004,0.2531930333817126,23.236719883889695,0.6983309143686502,3.512119013062409,0.336066763425254,29.295500725689404,0.7221335268505079
94511,2.246435845213849,0.26578411405295316,20.330957230142566,0.6537678207739307,3.7647657841140525,0.335030549898167,26.342158859470466,0.6771894093686354
94512,0.875,0.25,18.75,0.525,3.1,0.30000000000000004,22.725,0.55
94513,2.9331708617341303,0.29739918510338526,25.049883858192757,0.691672061231484,3.9806557252199077,0.3577167663074521,31.963710445146795,0.7145577091504512
94514,2.5357142857142856,0.25162337662337664,20.836038961038962,0.6233766233766234,2.88961038961039,0.29383116883116883,26.261363636363637,0.6461038961038962
94515,1.3565935630874395,0.29592708630019937,14.429792082027912,0.7470806038165765,4.320706351466819,0.6143548846482484,20.10709199658217,0.7670179436058103
94516,9.686746987951807,0.49397590361445787,83.14457831325302,0.819277108433735,7.602409638554217,0.5783132530120482,100.43373493975903,0.8313253012048193
94517,3.6958456973293767,0.3387734915924827,33.7006264424662,0.7499175733597099,5.114737883283877,0.4427959116386416,42.51121002307946,0.7721727662380482
94518,4.256241684276435,0.3815449636064804,37.207482194568364,0.7751428347812476,5.445096658057447,0.48000313062534244,46.90882053690225,0.7963528214760899
94519,3.618478260869565,0.3471739130434783,31.87163043478261,0.7392391304347826,5.02554347826087,0.4416304347826087,40.51565217391305,0.7623913043478261
94520,4.025296538368433,0.3600217864923747,34.235415153715806,0.7610748002904866,5.418119099491649,0.4791817961752602,43.67883079157589,0.7849189058339385
94521,3.735491723466407,0.3463972736124635,33.44980525803311,0.7607108081791626,5.038510223953262,0.44780915287244405,42.22380720545277,0.7807692307692308
94523,4.697264126821785,0.4094860649450269,39.01067501917668,0.7710943492712862,5.544234211199182,0.4884300690360522,49.25217335719765,0.7963436461263105
94525,4.126650660264105,0.34033613445378147,33.121248499399755,0.6914765906362544,4.361944777911164,0.40756302521008403,41.60984393757503,0.7232893157262905
94526,3.864590432056699,0.32186179637454,42.34176093771296,0.7674798964154286,6.3029848712007635,0.5286220526100586,52.50933624097043,0.787856071964018
94528,5.0812182741116745,0.32741116751269034,41.47715736040609,0.7360406091370558,6.296954314720812,0.5101522842639593,52.85532994923857,0.7614213197969543
94530,6.214441191923741,0.421151392329055,50.501088343466186,0.8133303310065301,5.599564662613526,0.5245815507017939,62.31509419800345,0.8384748179839375
94531,3.4723973550668923,0.31877594956174077,30.171254292890463,0.7329437695422626,4.668358193654211,0.4107847660054334,38.31200984161156,0.7615459531498283
94533,2.0082277491005787,0.2125136868449867,19.66594712967308,0.6679180353511653,3.720694509619897,0.3519787267323635,25.394869388393555,0.7043954325043016
94534,1.9825930022704779,0.21557897188100367,20.457239331664436,0.6970367351691216,3.686208301798917,0.34761599813704375,26.12604063573383,0.7297549048145776
94535,2.8854262144821266,0.27314390467461047,26.993583868011,0.6837763519706691,4.44179651695692,0.4161319890009166,34.320806599450044,0.7241063244729606
94536,2.700296987696224,0.2934804129543205,39.99827464290765,0.7740630745297694,5.296506859001555,0.5181162494696648,47.99507848960543,0.8053457785320322
94538,2.6116386960176854,0.27496341501385557,39.57514711834854,0.7779057819846188,5.344988635302176,0.5198181648348227,47.5317744496684,0.8040290188996482
