row,home_zip,lvl1_mean,lvl1_frac,lvl2_mean,lvl2_frac,dcfc_mean,dcfc_frac,tot_chargers_mean,tot_chargers_frac
29,95660,2.6473308771654778,0.2525672179979619,22.55530297091793,0.5514619424629615,3.440150505604766,0.2951320843458493,28.64278435368817,0.5991220506388649
30,95841,3.2965102842616134,0.2613820198752022,26.087589553963486,0.5746475618211232,3.635659810492258,0.29778137277559513,33.019759648717354,0.6184423388028657
31,95660,2.6473308771654778,0.2525672179979619,22.55530297091793,0.5514619424629615,3.440150505604766,0.2951320843458493,28.64278435368817,0.5991220506388649
32,95673,3.231901293295674,0.2656459045636985,26.46632971606957,0.55269808235469,3.5061691690203656,0.3014716812843764,33.20440017838561,0.6011595064664783
34,95841,3.2965102842616134,0.2613820198752022,26.087589553963486,0.5746475618211232,3.635659810492258,0.29778137277559513,33.019759648717354,0.6184423388028657
36,95632,2.4915699583971973,0.20312385957229398,20.09882490329173,0.48412524633238446,2.6033136267425734,0.24049339464272682,25.1937084884315,0.5421502080140136
37,95632,2.4915699583971973,0.20312385957229398,20.09882490329173,0.48412524633238446,2.6033136267425734,0.24049339464272682,25.1937084884315,0.5421502080140136
38,95841,3.2965102842616134,0.2613820198752022,26.087589553963486,0.5746475618211232,3.635659810492258,0.29778137277559513,33.019759648717354,0.6184423388028657
39,95632,2.4915699583971973,0.20312385957229398,20.09882490329173,0.48412524633238446,2.6033136267425734,0.24049339464272682,25.1937084884315,0.5421502080140136
40,95638,2.504459861248761,0.22001982160555006,20.109018830525272,0.4767096134786918,2.6511397423191276,0.23686818632309217,25.264618434093162,0.5361744301288405
41,95838,3.4781095193466327,0.2647610121836926,27.307336992904002,0.5561654840005356,3.763756861695006,0.3127594055429107,34.54920337394564,0.6116615343419467
42,95841,3.2965102842616134,0.2613820198752022,26.087589553963486,0.5746475618211232,3.635659810492258,0.29778137277559513,33.019759648717354,0.6184423388028657
43,95660,2.6473308771654778,0.2525672179979619,22.55530297091793,0.5514619424629615,3.440150505604766,0.2951320843458493,28.64278435368817,0.5991220506388649
44,95841,3.2965102842616134,0.2613820198752022,26.087589553963486,0.5746475618211232,3.635659810492258,0.29778137277559513,33.019759648717354,0.6184423388028657
47,95838,3.4781095193466327,0.2647610121836926,27.307336992904002,0.5561654840005356,3.763756861695006,0.3127594055429107,34.54920337394564,0.6116615343419467
50,95660,2.6473308771654778,0.2525672179979619,22.55530297091793,0.5514619424629615,3.440150505604766,0.2951320843458493,28.64278435368817,0.5991220506388649
51,95621,2.860493484890491,0.27757138896589967,23.96578874410868,0.5838092597726643,3.638702522872193,0.30507346825616855,30.464984751871363,0.6271693928472415
52,95821,4.287368926050305,0.2898362003975053,33.69371530395449,0.5937221574943459,4.236104447947365,0.33671441299431154,42.217188677952166,0.642382290453019
54,95828,3.659844685325999,0.24959553470312248,30.076888852936417,0.536320983659602,3.786927681604918,0.31172140430351075,37.523661219867336,0.5990131046756189
56,95864,5.8749507680189055,0.32768806616778257,43.165714848365496,0.6308586057502954,4.721937770775896,0.3718983851910201,53.7626033871603,0.6808782985427334
57,95818,9.054092097325558,0.42388900060325757,64.96209531469938,0.691232656344259,6.641664990951136,0.45646491051679067,80.65785240297608,0.7291373416448824
58,95820,5.019118600129618,0.30738820479585227,38.498314970836034,0.5906675307841867,4.473169151004536,0.34769928710304604,47.99060272197019,0.6375891121192482
60,95821,4.287368926050305,0.2898362003975053,33.69371530395449,0.5937221574943459,4.236104447947365,0.33671441299431154,42.217188677952166,0.642382290453019
